EventId,EventTemplate,Occurrences
E197,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'machine', 'check', 'interrupt', '(', 'bit=', '<*>', ':', 'Torus/Tree/GI', 'read', 'error', '<*>')",2
E198,"('<*>', 'NULL', 'HARDWARE', 'WARNING', 'PrepareForService', 'is', 'being', 'done', 'on', 'this', 'rack', '(', '<*>', 'by', '<*>')",30
E199,"('<*>', 'NULL', 'MONITOR', 'FAILURE', 'monitor', 'caught', 'java.lang.UnsupportedOperationException:', 'power', 'module', '<*>', 'not', 'present', 'and', 'is', 'stopping')",2
E200,"('<*>', 'NULL', 'DISCOVERY', 'ERROR', 'Found', 'invalid', 'node', 'ecid', 'in', 'processor', 'card', 'slot', '<*>', 'ecid', '<*>')",5558
E201,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'data', 'read', 'plb', 'error..', '..', '..', '..', '..', '..', '..', '<*>')",1
E202,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'data', '<*>', 'plb', 'error..', '..', '..', '..', '..', '..', '..', '<*>')",10
E203,"('<*>', 'RAS', 'APP', 'FATAL', 'ciod:', 'Error', 'loading', '<*>', 'invalid', 'or', 'missing', 'program', 'image,', 'Permission', 'denied')",43040
E204,"('<*>', 'RAS', 'KERNEL', 'INFO', 'ciod:', 'Unexpected', 'eof', 'at', 'line', '<*>', 'of', 'node', 'map', 'file', 'map.dat')",1
E205,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'enabled', 'exception', 'summary..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E206,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'minus', 'denormalized', 'number..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E207,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'plus', 'denormalized', 'number..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E208,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'Power', 'Good', 'signal', 'deactivated:', '<*>', 'A', 'service', 'action', 'may', 'be', 'required.')",94
E209,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '<*>', '..', '..', '..', '..', '..', '..', '..', '<*>')",30
E210,"('<*>', 'RAS', 'KERNEL', 'INFO', 'ciod:', 'for', 'node', '<*>', 'incomplete', 'data', 'written', 'to', 'core', 'file', '<*>')",38
E211,"('<*>', 'RAS', 'KERNEL', 'INFO', 'CE', 'sym', '<*>', 'at', '<*>', 'mask', '<*>')",201206
E212,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', '<*>', '..', '..', '<*>')",4990
E213,"('<*>', 'RAS', 'KERNEL', '<*>', 'instruction', 'address', 'space..', '..', '..', '..', '<*>')",6506
E214,"('<*>', 'RAS', 'APP', 'FATAL', 'ciod:', 'LOGIN', 'chdir(', '<*>', 'failed:', 'Permission', 'denied')",440
E215,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",811
E216,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'max', 'number', 'of', 'outstanding', 'prefetches..', '..', '<*>')",48
E217,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'capture', 'first', '<*>', '<*>', 'error', 'address..', '<*>')",283
E218,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '<*>', '<*>', 'external', 'DDR..', '<*>')",47
E219,"('<*>', 'NULL', 'HARDWARE', 'WARNING', 'EndServiceAction', '<*>', 'performed', 'upon', '<*>', 'by', '<*>')",231
E220,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'd-cache', 'search', 'parity', 'error..', '..', '..', '<*>')",27
E221,"('<*>', 'RAS', 'KERNEL', '<*>', 'program', 'interrupt:', 'illegal', 'instruction..', '..', '..', '<*>')",3270
E222,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'program', 'interrupt:', 'illegal', 'instruction..', '..', '..', '<*>')",2014
E223,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '<*>', '<*>', '..', '..', '<*>')",1364
E224,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",691
E225,"('<*>', 'RAS', 'KERNEL', '<*>', 'program', 'interrupt:', 'imprecise', 'exception..', '..', '..', '<*>')",8102
E226,"('UNKNOWN_LOCATION', 'NULL', 'DISCOVERY', 'SEVERE', 'SerialNumber(', '<*>', 'IpAddress(', '<*>', 'Status(', 'A)', '')",64
E227,"('<*>', 'RAS', 'KERNEL', 'INFO', 'program', 'interrupt:', 'illegal', 'instruction..', '..', '..', '<*>')",1199
E228,"('<*>', 'NULL', 'HARDWARE', 'SEVERE', '<*>', 'power', 'module', '<*>', 'is', 'not', 'accessible')",549
E229,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'Target=', '<*>', 'Message=', 'Pll', 'failed', 'to', 'lock')",3
E230,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'Target=', '<*>', 'Message=', 'Invalid', 'JtagId', '=', 'ffffffff')",63
E231,"('NULL', 'RAS', 'BGLMASTER', 'FAILURE', '<*>', 'exited', 'normally', 'with', 'exit', 'code', '<*>')",12
E232,"('<*>', 'RAS', 'KERNEL', 'INFO', 'e', 'error', 'threshold,', 'consider', 'replacing', 'the', 'card')",1
E233,"('<*>', 'NULL', 'DISCOVERY', 'WARNING', 'this', 'link', 'card', 'is', 'not', 'fully', 'functional')",22
E234,"('NULL', 'RAS', 'BGLMASTER', 'FAILURE', '<*>', 'exited', 'abnormally', 'due', 'to', 'signal:', 'Aborted')",34
E235,"('<*>', 'RAS', 'APP', 'FATAL', 'ciod:', 'LOGIN', 'open(', '/bgl/apps/scaletest/performance/linpack-64x512/)', 'failed:', 'Permission', 'denied')",32
E236,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'ddr:', 'redundant', 'bit', 'steering', 'failed,', 'sequencer', 'timeout')",1
E237,"('<*>', 'NULL', 'HARDWARE', 'WARNING', 'EndServiceAction', '<*>', 'performed', 'upon', '<*>', 'by', 'cupps')",1
E238,"('<*>', 'NULL', 'HARDWARE', 'WARNING', 'EndServiceAction', '<*>', 'performed', 'upon', '<*>', 'by', 'bertsch2')",1
E239,"('<*>', 'NULL', 'MONITOR', 'FAILURE', '<*>', 'PGOOD', 'error', 'latched', 'on', 'link', 'card')",353
E240,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'Floating', 'Point', 'Status', 'and', 'Control', 'Register:', '<*>')",68
E241,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'invalid', 'operation', 'exception', '<*>', '<*>', '<*>', '<*>')",136
E242,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'enable', 'invalid', 'operation', 'exceptions..', '..', '..', '<*>')",68
E243,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'enable', 'divide-by-zero', 'exceptions..', '..', '..', '..', '<*>')",10
E244,"('<*>', 'RAS', 'APP', 'FATAL', 'ciod:', 'LOGIN', 'chdir(', '/p/gb1/stella/RAPTOR/2183)', 'failed:', 'Input/output', 'error')",816
E245,"('<*>', 'RAS', 'KERNEL', 'INFO', 'total', 'of', '<*>', 'ddr', 'error(', 's)', 'detected', 'and', 'corrected')",28485
E246,"('<*>', 'RAS', 'KERNEL', 'INFO', 'ddr:', 'activating', 'redundant', 'bit', 'steering:', 'rank=', '<*>', 'symbol=', '<*>')",1314
E247,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '<*>', '..', '..', '..', '..', '..', '<*>')",3518
E248,"('<*>', 'RAS', 'KERNEL', '<*>', 'floating', 'pt', 'ex', 'mode', '<*>', 'enable..', '..', '..', '<*>')",13044
E249,"('<*>', 'RAS', 'KERNEL', '<*>', 'guaranteed', 'data', 'cache', 'block', 'touch..', '..', '..', '..', '<*>')",2389
E250,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",406
E251,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'debug', 'interrupt', 'enable..', '..', '..', '..', '..', '..', '<*>')",3059
E252,"('<*>', 'RAS', 'KERNEL', 'INFO', 'ciod:', 'Message', 'code', '<*>', 'is', 'not', '<*>', 'or', '<*>')",2278
E253,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'close', 'EDRAM', 'pages', 'as', 'soon', 'as', 'possible..', '..', '<*>')",48
E254,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'disable', 'flagging', 'of', 'DDR', ""UE's"", 'as', 'major', 'internal', 'error.0')",47
E255,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'correctable', 'error', 'detected', 'in', 'EDRAM', 'bank', '<*>', '<*>', '<*>')",92
E256,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'correctable', 'error', 'detected', 'in', 'directory', '<*>', '<*>', '<*>', '<*>')",2
E257,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'number', 'of', 'correctable', 'errors', 'detected', 'in', '<*>', 'directories..', '<*>')",47
E258,"('UNKNOWN_LOCATION', 'NULL', 'CMCS', 'INFO', 'Controlling', 'BG/L', 'rows', '[', '<*>', '<*>', '<*>', '<*>', ']')",20
E259,"('<*>', 'RAS', 'KERNEL', 'INFO', 'debug', 'interrupt', 'enable..', '..', '..', '..', '..', '..', '<*>')",3
E260,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'MailboxMonitor::serviceMailboxes(', ')', 'lib_ido_error:', '<*>', 'unexpected', 'socket', 'error:', 'Broken', 'pipe')",1
E261,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'Lustre', 'mount', 'FAILED', ':', '<*>', ':', 'block_id', ':', 'location')",5105
E262,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'instruction', 'plb', 'error..', '..', '..', '..', '..', '..', '<*>')",28
E263,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'correctable', 'error', 'detected', 'in', 'EDRAM', 'bank', '<*>', '..', '<*>')",2
E264,"('<*>', 'RAS', 'KERNEL', 'INFO', 'data', 'cache', '<*>', 'parity', 'error', 'detected.', 'attempting', 'to', 'correct')",14006
E265,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'ddrSize', '=', '=', '<*>', '||', 'ddrSize', '=', '=', '<*>')",1
E266,"('<*>', 'NULL', 'MONITOR', 'FAILURE', 'No', 'power', 'module', '<*>', 'found', 'found', 'on', 'link', 'card')",6
E267,"('<*>', 'RAS', 'KERNEL', 'INFO', 'ciod:', 'generated', '<*>', 'core', 'files', 'for', 'program', '..', '<*>')",28
E268,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'DDR', 'failing', 'info', 'register:', 'DDR', 'Fail', 'Info', 'Register:', '<*>')",29
E269,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'invalid', 'operation', 'exception', '(', 'sqrt)', '..', '..', '..', '<*>')",68
E270,"('<*>', 'NULL', 'MONITOR', '<*>', 'Hardware', 'monitor', 'caught', 'java.net.SocketException:', 'Broken', 'pipe', 'and', 'is', 'stopping')",77
E271,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'idoproxy', 'communication', 'failure:', 'BGLERR_IDO_PKT_TIMEOUT', 'connection', 'lost', 'to', 'node/link/service', 'card')",2
E272,"('<*>', 'RAS', 'APP', 'FATAL', 'ciod:', 'Error', 'loading', '/p/gb1/light3/sppm_chkpt/sppm:', 'not', 'a', 'CNK', 'program', 'image')",1024
E273,"('<*>', 'RAS', 'KERNEL', 'INFO', '<*>', 'double-hummer', 'alignment', 'exceptions')",295764
E274,"('NULL', 'RAS', 'MMCS', 'INFO', 'ciodb', 'has', 'been', 'restarted.')",129
E275,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '<*>', '<*>')",175284
E276,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', '<*>')",21175
E277,"('<*>', 'RAS', 'KERNEL', '<*>', 'core', 'configuration', 'register:', '<*>')",6431
E278,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '13:1eeeeeee', '<*>', '<*>')",89
E279,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '2:1eeeeeee', '<*>')",44
E280,"('<*>', 'RAS', 'KERNEL', '<*>', '12:fffffefa', '13:1eeeeeee', '<*>', '<*>')",1
E281,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '18:ffffffff', '<*>')",1
E282,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '25:fffffff8', '<*>', '<*>')",1
E283,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '22:ffffffff', '<*>')",1
E284,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '18:fffffff8', '<*>')",1
E285,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '10:ffffffe8', '<*>')",1
E286,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '9:afffffff', '<*>', '<*>')",1
E287,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '21:ffffffff', '<*>', '<*>')",2
E288,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '25:ffffffff', '<*>', '<*>')",1
E289,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', 'ctr:0fdfdf1e')",1
E290,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', 'ctr:1fdfa09e')",1
E291,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', 'ctr:1fdfdb3e')",1
E292,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', 'ctr:1fdff99e')",1
E293,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', 'ctr:0fdf8c5e')",1
E294,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', 'ctr:0fdfac9e')",1
E295,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '9:ffffffe0', '<*>', '<*>')",1
E296,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', 'ctr:0fdff51e')",1
E297,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', 'ctr:0fdffcbe')",1
E298,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', '3:ffffffff')",1
E299,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '13:1eeeeeee', '14:ffffffff', '15:ffffffff')",1
E300,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'data', 'TLB', 'error', 'interrupt')",5
E301,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '6:fffbccf0', '<*>')",1
E302,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', 'ctr:1fdfae1e')",1
E303,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', 'ctr:1fdf8a1e')",1
E304,"('<*>', 'RAS', 'KERNEL', '<*>', '20:ffffffff', '<*>', '<*>', '<*>')",2
E305,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '13:1eeeeeee', '<*>', '<*>')",8
E306,"('<*>', 'RAS', '<*>', 'FATAL', '<*>', '<*>', '<*>', '<*>')",25
E307,"('<*>', 'RAS', '<*>', 'FATAL', '<*>', 'major', '<*>', 'error')",3
E308,"('UNKNOWN_LOCATION', 'NULL', 'CMCS', 'INFO', 'Running', 'as', 'background', 'command')",70
E309,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', 'register:', '<*>')",196
E310,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', 'register:', '<*>')",446
E311,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '5:ffffffff', '<*>', '<*>')",2048
E312,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'machine', 'state', 'register:', '<*>')",19
E313,"('UNKNOWN_LOCATION', 'NULL', 'HARDWARE', 'SEVERE', 'NodeCard', 'VPD', 'is', 'corrupt')",10
E314,"('<*>', 'RAS', 'KERNEL', '<*>', 'iar', '<*>', '<*>', '<*>')",71
E315,"('<*>', 'RAS', 'KERNEL', 'INFO', '<*>', '<*>', '<*>', '<*>')",27
E316,"('<*>', 'RAS', 'KERNEL', 'INFO', '<*>', '<*>', 'register:', '<*>')",825
E317,"('<*>', 'RAS', 'KERNEL', 'INFO', 'exception', 'syndrome', 'register:', '<*>')",33
E318,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'Target=', '<*>', 'Message=', 'ScomError')",3
E319,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', 'Syndrome', '<*>', '<*>')",4
E320,"('<*>', 'RAS', 'APP', 'FATAL', 'DCR', '<*>', ':', '<*>')",130
E321,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '2:1eeeeeee', '<*>')",24
E322,"('<*>', 'RAS', 'KERNEL', 'FATAL', '20:ffffffe0', '21:ffffffd0', '<*>', '<*>')",2
E323,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '17:fffffff8', '<*>', '<*>')",2
E324,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', 'dear', '<*>')",213
E325,"('<*>', 'RAS', 'KERNEL', 'INFO', 'iar', '<*>', 'dear', '<*>')",442626
E326,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'Machine', 'State', 'Register:', '<*>')",1
E327,"('<*>', 'RAS', 'KERNEL', 'INFO', '<*>', 'tree', 'receiver', '<*>', 'in', 're-synch', 'state', 'event(', 's)', '(', 'dcr', '<*>', 'detected')",7847
E328,"('NULL', 'RAS', 'MMCS', 'INFO', 'idoproxydb', 'has', 'been', 'started:', '$Name:', '<*>', '$', 'Input', 'parameters:', '-enableflush', '-loguserinfo', 'db.properties', 'BlueGene1')",114
E329,"('NULL', 'RAS', 'MMCS', 'INFO', 'mmcs_db_server', 'has', 'been', 'started:', '<*>', '--useDatabase', 'BGL', '--dbproperties', '<*>', '--iolog', '/bgl/BlueLight/logs/BGL', '--reconnect-blocks', 'all')",63
E330,"('<*>', 'RAS', 'KERNEL', '<*>', 'icache', 'prefetch', 'depth..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",2389
E331,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'machine', 'check', 'interrupt', '(', 'bit=', '<*>', ':', '<*>', 'dcache', 'unit', 'data', 'parity', 'error')",49
E332,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'size', 'of', 'scratchpad', 'portion', 'of', 'L3..', '..', '..', '..', '<*>', '(', '<*>', '')",48
E333,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'prefetch', 'depth', 'for', 'core', '<*>', '..', '..', '..', '..', '..', '..', '..', '<*>')",96
E334,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'disable', 'write', 'lines', '<*>', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",6
E335,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'memory', 'manager', 'RMW', 'buffer', 'parity..', '..', '..', '..', '..', '..', '..', '..', '<*>')",47
E336,"('<*>', 'RAS', 'KERNEL', 'INFO', '<*>', 'torus', '<*>', '<*>', '<*>', 'error(', 's)', '(', 'dcr', '<*>', 'detected', 'and', 'corrected')",1217
E337,"('<*>', 'RAS', 'KERNEL', '<*>', 'floating', 'point', 'operation..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",4344
E338,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'floating', 'point', 'operation..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",2068
E339,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",499
E340,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",462
E341,"('<*>', 'RAS', 'KERNEL', '<*>', 'byte', 'ordering', 'exception..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",8102
E342,"('UNKNOWN_LOCATION', 'NULL', 'DISCOVERY', 'SEVERE', 'BglIdoChip', 'table', 'has', '<*>', 'IDOs', 'with', 'the', 'same', 'IP', 'address', '(', '<*>', '')",9
E343,"('<*>', 'RAS', 'KERNEL', 'INFO', 'floating', 'point', 'operation..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",2607
E344,"('<*>', 'RAS', 'KERNEL', 'INFO', 'ciod:', 'Missing', 'or', 'invalid', 'fields', 'on', 'line', '<*>', 'of', 'node', 'map', 'file', '<*>')",2048
E345,"('<*>', 'RAS', 'KERNEL', 'INFO', 'ciod:', 'Error', 'opening', 'node', 'map', 'file', '<*>', '/sles_9_ppc64/mapfile/8k_64x128x1_8x4x2.map,', 'No', 'such', 'file', 'or', 'directory')",256
E346,"('<*>', 'RAS', 'APP', 'FATAL', 'ciod:', 'Error', 'creating', 'node', 'map', 'from', 'file', '/home/williams/miranda/src/res-apc-strong2-bgl-8192-8Kmap-15:16:17Tue19Jul05/..', '/..', '/sles_9_ppc64/mapfile/8k_64x128x1_8x4x2.map:', 'Bad', 'file', 'descriptor')",128
E347,"('UNKNOWN_LOCATION', 'NULL', 'CMCS', 'INFO', 'Controlling', 'BG/L', 'rows', '[', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', ']')",50
E348,"('NULL', 'RAS', 'BGLMASTER', 'INFO', 'BGLMaster', 'has', 'been', 'started:', './BGLMaster', '--consoleip', '<*>', '--consoleport', '<*>', '--configfile', 'bglmaster.init', '--autorestart', 'y')",59
E349,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'Error', 'sending', 'packet', 'on', 'tree', 'network,', 'packet', 'at', 'address', '<*>', 'is', 'not', 'aligned')",5
E350,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'enable', 'non-IEEE', 'mode..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E351,"('<*>', 'NULL', 'MONITOR', 'FAILURE', 'While', 'reading', 'FanModule', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.net.SocketException:', 'Broken', 'pipe')",8
E352,"('<*>', 'RAS', 'KERNEL', 'INFO', 'MACHINE', 'CHECK', '<*>', '<*>', '<*>', '(', 'mc=', '<*>', 'iar', '<*>', 'lr', '<*>', '')",14482
E353,"('<*>', 'RAS', 'APP', 'FATAL', 'ciod:', 'Error', 'reading', 'message', 'prefix', 'on', 'CioStream', 'socket', 'to', '<*>', 'Connection', 'timed', 'out')",1991
E354,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', 'exception..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",22
E355,"('<*>', 'RAS', 'APP', 'FATAL', 'ciod:', 'Error', 'creating', 'node', 'map', 'from', 'file', 'my_map.txt:', 'No', 'such', 'file', 'or', 'directory')",24
E356,"('<*>', 'RAS', 'APP', 'FATAL', 'ciod:', 'LOGIN', 'chdir(', '<*>', 'failed:', 'No', 'such', 'file', 'or', 'directory')",43647
E357,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '<*>', '..', '..', '..', '..', '..', '..', '<*>')",2837
E358,"('<*>', 'RAS', 'KERNEL', '<*>', 'force', 'load/store', 'alignment..', '..', '..', '..', '..', '..', '..', '<*>')",2389
E359,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1185
E360,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'machine', 'check', 'enable..', '..', '..', '..', '..', '..', '..', '<*>')",3043
E361,"('<*>', 'RAS', 'KERNEL', 'INFO', 'ciod:', 'cpu', '<*>', 'at', 'treeaddr', '<*>', 'sent', 'unrecognized', 'message', '0xffffffff')",2569
E362,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'disable', 'speculative', 'access..', '..', '..', '..', '..', '..', '..', '<*>')",48
E363,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'write', 'buffer', 'commit', 'threshold..', '..', '..', '..', '..', '..', '<*>')",48
E364,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'memory', 'manager', 'refresh', 'counter', 'timeout..', '..', '..', '..', '..', '<*>')",47
E365,"('<*>', 'RAS', 'KERNEL', '<*>', 'data', 'store', 'interrupt', 'caused', 'by', '<*>', '..', '..', '..', '<*>')",19646
E366,"('<*>', 'RAS', 'KERNEL', 'INFO', 'machine', 'check', 'enable..', '..', '..', '..', '..', '..', '..', '<*>')",3
E367,"('<*>', 'RAS', 'APP', 'FATAL', 'ciod:', 'Error', 'creating', 'node', 'map', 'from', 'file', '<*>', '<*>', '<*>')",2328
E368,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'MailboxMonitor::serviceMailboxes(', ')', 'lib_ido_error:', '<*>', 'BGLERR_IDO_PKT_TIMEOUT', 'connection', 'lost', 'to', 'node/link/service', 'card')",14
E369,"('UNKNOWN_LOCATION', 'NULL', 'SERV_NET', 'WARNING', 'DeclareServiceNetworkCharacteristics', 'has', 'been', 'run', 'but', 'the', 'DB', 'is', 'not', 'empty')",1
E370,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'i-cache', 'parity', 'error..', '..', '..', '..', '..', '..', '..', '<*>')",17
E371,"('<*>', 'RAS', 'KERNEL', 'INFO', 'ciod:', 'Received', 'signal', '<*>', 'code=', '<*>', 'errno=', '<*>', 'address=', '<*>')",39457
E372,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', '<*>', '<*>')",110246
E373,"('<*>', 'RAS', 'KERNEL', '<*>', '<*>', 'purpose', 'registers:')",4634
E374,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '<*>')",21474
E375,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'interrupt', 'threshold..', '<*>')",92
E376,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'instruction', 'address:', '<*>')",4
E377,"('<*>', 'RAS', 'KERNEL', 'INFO', 'instruction', 'address:', '<*>')",23
E378,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'no', 'ethernet', 'link')",14
E379,"('NULL', 'RAS', 'KERNEL', 'FATAL', 'Power', 'deactivated:', '<*>')",192
E380,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', 'max=', '<*>')",116
E381,"('NULL', 'RAS', 'MMCS', 'ERROR', 'Ido', 'packet', 'timeout')",4276
E382,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', 'address:', '<*>')",5
E383,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', 'Registers:')",70
E384,"('<*>', 'RAS', 'KERNEL', '<*>', 'floating', 'point', 'instr.', 'enabled..', '..', '<*>')",6541
E385,"('<*>', 'RAS', 'KERNEL', 'INFO', 'ciod:', 'pollControlDescriptors:', 'Detected', 'the', 'debugger', 'died.')",6443
E386,"('<*>', 'RAS', 'KERNEL', 'FATAL', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",92
E387,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'DDR', 'failing', 'data', 'registers:', '<*>', '<*>')",46
E388,"('<*>', 'RAS', 'KERNEL', 'FATAL', 'DDR', 'failing', 'address', 'register:', '<*>', '<*>')",46
E389,"('<*>', 'NULL', 'DISCOVERY', 'WARNING', 'Node', 'card', 'is', 'not', 'fully', 'functional')",17364
