EventId,EventTemplate,Occurrences
E312,"('<*>', 'torus', '<*>', '<*>', '<*>', 'error(', 's)', '(', 'dcr', '<*>', 'detected', 'and', 'corrected')",1217
E313,"('floating', 'point', 'operation..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",9824
E314,"('byte', 'ordering', 'exception..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",8102
E315,"('BglIdoChip', 'table', 'has', '<*>', 'IDOs', 'with', 'the', 'same', 'IP', 'address', '(', '<*>', '')",9
E316,"('ciod:', 'Missing', 'or', 'invalid', 'fields', 'on', 'line', '<*>', 'of', 'node', 'map', 'file', '<*>')",2048
E317,"('ciod:', 'Error', 'opening', 'node', 'map', 'file', '<*>', '/sles_9_ppc64/mapfile/8k_64x128x1_8x4x2.map,', 'No', 'such', 'file', 'or', 'directory')",256
E318,"('ciod:', 'Error', 'creating', 'node', 'map', 'from', 'file', '/home/williams/miranda/src/res-apc-strong2-bgl-8192-8Kmap-15:16:17Tue19Jul05/..', '/..', '/sles_9_ppc64/mapfile/8k_64x128x1_8x4x2.map:', 'Bad', 'file', 'descriptor')",128
E319,"('Controlling', 'BG/L', 'rows', '[', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', ']')",50
E320,"('BGLMaster', 'has', 'been', 'started:', './BGLMaster', '--consoleip', '<*>', '--consoleport', '<*>', '--configfile', 'bglmaster.init', '--autorestart', 'y')",59
E321,"('Error', 'sending', 'packet', 'on', 'tree', 'network,', 'packet', 'at', 'address', '<*>', 'is', 'not', 'aligned')",5
E322,"('overflow', 'exception..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E323,"('underflow', 'exception..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E324,"('enable', 'non-IEEE', 'mode..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E325,"('While', 'reading', 'FanModule', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.net.SocketException:', 'Broken', 'pipe')",8
E326,"('MACHINE', 'CHECK', '<*>', '<*>', '<*>', '(', 'mc=', '<*>', 'iar', '<*>', 'lr', '<*>', '')",14482
E327,"('ciod:', 'Error', 'reading', 'message', 'prefix', 'on', 'CioStream', 'socket', 'to', '<*>', 'Connection', 'timed', 'out')",1991
E328,"('ciod:', 'Error', 'creating', 'node', 'map', 'from', 'file', 'my_map.txt:', 'No', 'such', 'file', 'or', 'directory')",24
E329,"('ciod:', 'LOGIN', 'chdir(', '<*>', 'failed:', 'No', 'such', 'file', 'or', 'directory')",43647
E330,"('i-cache', 'parity', 'error..', '..', '..', '..', '..', '..', '..', '<*>')",296
E331,"('machine', 'check', 'enable..', '..', '..', '..', '..', '..', '..', '<*>')",6538
E332,"('force', 'load/store', 'alignment..', '..', '..', '..', '..', '..', '..', '<*>')",2389
E333,"('ciod:', 'cpu', '<*>', 'at', 'treeaddr', '<*>', 'sent', 'unrecognized', 'message', '0xffffffff')",2569
E334,"('disable', 'speculative', 'access..', '..', '..', '..', '..', '..', '..', '<*>')",48
E335,"('write', 'buffer', 'commit', 'threshold..', '..', '..', '..', '..', '..', '<*>')",48
E336,"('memory', 'manager', 'refresh', 'counter', 'timeout..', '..', '..', '..', '..', '<*>')",47
E337,"('mask..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",47
E338,"('data', 'store', 'interrupt', 'caused', 'by', '<*>', '..', '..', '..', '<*>')",19646
E339,"('ciod:', 'Error', 'creating', 'node', 'map', 'from', 'file', '<*>', '<*>', '<*>')",2328
E340,"('MailboxMonitor::serviceMailboxes(', ')', 'lib_ido_error:', '<*>', 'BGLERR_IDO_PKT_TIMEOUT', 'connection', 'lost', 'to', 'node/link/service', 'card')",14
E341,"('DeclareServiceNetworkCharacteristics', 'has', 'been', 'run', 'but', 'the', 'DB', 'is', 'not', 'empty')",1
E342,"('divide-by-zero', 'exception..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E343,"('enable', '<*>', 'exceptions..', '..', '..', '..', '..', '..', '..', '<*>')",136
E344,"('ciod:', 'Received', 'signal', '<*>', 'code=', '<*>', 'errno=', '<*>', 'address=', '<*>')",39457
E345,"('instruction', 'address:', '<*>')",51227
E346,"('machine', '<*>', '<*>')",162
E347,"('<*>', 'purpose', 'registers:')",4634
E348,"('data', '<*>', '<*>')",77992
E349,"('rts', 'internal', 'error')",2187
E350,"('interrupt', 'threshold..', '<*>')",94
E351,"('uncorrectable', 'error..', '<*>')",47
E352,"('no', 'ethernet', 'link')",14
E353,"('Power', 'deactivated:', '<*>')",192
E354,"('<*>', 'max=', '<*>')",116
E355,"('Ido', 'packet', 'timeout')",4276
E356,"('General', 'Purpose', 'Registers:')",69
E357,"('Special', 'Purpose', 'Registers:')",68
E358,"('Floating', 'Point', 'Registers:')",68
E359,"('floating', 'point', 'instr.', 'enabled..', '..', '<*>')",6541
E360,"('ciod:', 'pollControlDescriptors:', 'Detected', 'the', 'debugger', 'died.')",6443
E361,"('DDR', 'machine', 'check', 'register:', '<*>', '<*>')",47
E362,"('capture', 'valid..', '..', '..', '..', '<*>')",47
E363,"('DDR', 'failing', 'data', 'registers:', '<*>', '<*>')",47
E364,"('DDR', 'failing', 'address', 'register:', '<*>', '<*>')",47
E365,"('Node', 'card', 'is', 'not', 'fully', 'functional')",17364
E366,"('suppressing', 'further', 'interrupts', 'of', 'same', 'type')",7694
E367,"('<*>', 'threshold,', 'consider', 'replacing', 'the', 'card')",45
E368,"('job', '<*>', 'timed', 'out.', 'Block', 'freed.')",306
E369,"('NodeCard', 'VPD', 'chip', 'is', 'not', 'accessible')",1
E370,"('MailboxMonitor::serviceMailboxes(', ')', 'lib_ido_error:', '<*>', 'socket', 'closed')",168
E371,"('rts:', 'kernel', 'terminated', 'for', 'reason', '<*>')",18587
E372,"('Temperature', 'Over', 'Limit', 'on', 'link', 'card')",972
E373,"('dbcr0=', '<*>', 'dbsr=', '<*>', 'ccr0=', '<*>')",68
E374,"('disable', 'store', 'gathering..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",6495
E375,"('disable', 'trace', 'broadcast..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",2393
E376,"('start', 'initialization..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",48
E377,"('turn', 'on', 'hidden', 'refreshes..', '..', '..', '..', '..', '..', '..', '..', '<*>')",48
E378,"('number', 'of', 'correctable', 'errors', 'detected', 'in', '<*>', 'EDRAMs..', '..', '..', '..', '<*>')",47
E379,"('memory', 'manager', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",141
E380,"('program', 'interrupt:', 'fp', 'cr', 'field', '..', '..', '..', '..', '..', '..', '<*>')",8102
E381,"('ciod:', 'Error', 'opening', 'node', 'map', 'file', '<*>', 'No', 'such', 'file', 'or', 'directory')",1552
E382,"('ciod:', 'Error', 'creating', 'node', 'map', 'from', 'file', '/p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map:', 'Device', 'or', 'resource', 'busy')",512
E383,"('external', 'input', 'interrupt', '(', 'unit=', '<*>', 'bit=', '<*>', ':', 'uncorrectable', 'torus', 'error')",10
E384,"('ciod:', 'Error', 'loading', '<*>', 'invalid', 'or', 'missing', 'program', 'image,', '<*>', '<*>', '<*>')",22040
E385,"('ciod:', 'Error', 'creating', 'node', 'map', 'from', 'file', '<*>', '/sles_9_ppc64/mapfile/8k_64x128x1_8x4x2.map:', 'Bad', 'file', 'descriptor')",256
E386,"('Target=', '<*>', 'Message=', 'JtagId', 'All', 'all', 'zeros,', 'power', 'good', 'may', 'be', 'low')",4
E387,"('NFS', 'Mount', 'failed', 'on', '<*>', 'slept', '<*>', 'seconds,', 'retrying', '(', '<*>', '')",2670
E388,"('power', 'module', 'status', 'fault', 'detected', 'on', 'node', 'card.', 'status', 'registers', 'are:', '<*>')",4
E389,"('ddr:', 'activating', 'redundant', 'bit', 'steering', 'for', 'next', 'allocation:', 'rank=', '<*>', 'symbol=', '<*>')",492
E390,"('total', 'of', '<*>', 'ddr', 'error(', 's)', 'detected', 'and', 'corrected', 'over', '<*>', 'seconds')",10415
E391,"('minus', 'normalized', 'number..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E392,"('plus', 'normalized', 'number..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E393,"('round', 'toward', '<*>', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",136
E394,"('monitor', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', 'CONTROL', 'Operation', 'caught', 'java.io.EOFException', 'and', 'is', 'stopping')",1
E395,"('ciod:', 'Error', 'creating', 'node', 'map', 'from', 'file', 'my_map.txt:', 'Argument', 'list', 'too', 'long')",8
E396,"('start', '<*>', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",96
E397,"('parity', 'error', 'in', 'read', 'queue', '<*>', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",94
E398,"('memory', 'manager', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",94
E399,"('regctl', 'scancom', 'interface..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",47
E400,"('ciod:', 'Error', 'loading', '<*>', '<*>', 'invalid', 'or', 'missing', 'program', 'image,', 'No', 'such', 'file', 'or', 'directory')",1056
E401,"('Node', 'card', 'VPD', 'check:', 'missing', '<*>', 'node,', 'VPD', 'ecid', '<*>', 'in', 'processor', 'card', 'slot', '<*>')",887
E402,"('mmcs_db_server', 'has', 'been', 'started:', './mmcs_db_server', '--useDatabase', 'BGL', '--dbproperties', '<*>', '--iolog', '/bgl/BlueLight/logs/BGL', '--reconnect-blocks', 'all', '--shutdown-timeout', '<*>')",72
E403,"('external', 'input', 'interrupt', '(', 'unit=', '<*>', 'bit=', '<*>', ':', 'tree', 'header', 'with', 'no', 'target', 'waiting')",1
E404,"('<*>', 'ddr', 'error(', 's)', 'detected', 'and', 'corrected', 'on', 'rank', '<*>', 'symbol', '<*>', 'over', '<*>', 'seconds')",10436
E405,"('invalid', '(', '<*>', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",136
E406,"('round', 'toward', 'zero..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E407,"('EndServiceAction', 'is', 'restarting', 'the', '<*>', 'cards', 'in', 'Midplane', '<*>', 'as', 'part', 'of', 'Service', 'Action', '<*>')",51
E408,"('Target=', '<*>', 'Message=', 'Invalid', 'JtagId', '=', 'ffffffff', 'Run', 'environmental', 'monitor', 'to', 'diagnose', 'possible', 'hardware', 'failure.')",2
E409,"('Hardware', 'monitor', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.net.SocketException:', 'Broken', 'pipe', 'and', 'is', 'stopping')",4
E410,"('size', 'of', 'DDR', 'we', 'are', 'caching..', '..', '..', '..', '..', '..', '..', '<*>', '(', '<*>', '')",48
E411,"('memory', 'manager', 'refresh..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",47
E412,"('store', 'operation..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",9824
E413,"('external', 'input', 'interrupt', '(', 'unit=', '<*>', 'bit=', '<*>', ':', 'torus', 'sender', '<*>', 'retransmission', 'error', 'was', 'corrected')",1322
E414,"('ciod:', '<*>', 'coordinate', '<*>', 'exceeds', 'physical', 'dimension', '<*>', 'at', 'line', '<*>', 'of', 'node', 'map', 'file', '<*>')",3512
E415,"('PrepareForService', 'is', 'being', 'done', 'on', 'this', 'Midplane', '(', 'mLctn(', '<*>', ',', 'mCardSernum(', '<*>', ')', 'by', '<*>')",201
E416,"('machine', 'state', 'register:', 'machine', 'state', 'register:', 'machine', 'state', 'register:', 'machine', 'state', 'register:', 'machine', 'state', 'register:', 'machine')",5
E417,"('gister:', 'machine', 'state', 'register:', 'machine', 'state', 'register:', 'machine', 'state', 'register:', 'machine', 'state', 'register:', 'machine', 'state', 'register:')",5
E418,"('ciod:', 'duplicate', 'canonical-rank', '<*>', 'to', 'logical-rank', '<*>', 'mapping', 'at', 'line', '<*>', 'of', 'node', 'map', 'file', '/p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map')",512
E419,"('ciod:', 'Error', 'reading', 'message', 'prefix', 'after', '<*>', 'on', 'CioStream', 'socket', 'to', '<*>', 'Link', 'has', 'been', 'severed')",23105
E420,"('Problem', 'communicating', 'with', 'service', 'card,', 'ido', 'chip:', '<*>', 'java.io.IOException:', 'Could', 'not', 'find', 'EthernetSwitch', 'on', 'port:address', '<*>')",166
E421,"('ciod:', 'Error', 'reading', 'message', 'prefix', 'after', 'LOAD_MESSAGE', 'on', 'CioStream', 'socket', 'to', '<*>', 'Connection', 'reset', 'by', 'peer')",114
E422,"('external', 'input', 'interrupt', '(', 'unit=', '<*>', 'bit=', '<*>', ':', '<*>', 'tree', 'receiver', '<*>', 'in', 'resynch', 'mode')",1
E423,"('Error', 'getting', 'detailed', 'hw', 'info', 'for', 'node,', 'caught', 'java.io.IOException:', 'Problems', 'with', 'the', 'chip,', 'clear', 'all', 'resets')",1
E424,"('<*>', 'tree', 'receiver', '<*>', 'in', 're-synch', 'state', 'event(', 's)', '(', 'dcr', '<*>', 'detected', 'over', '<*>', 'seconds')",3148
E425,"('invalid', '(', '<*>', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",204
E426,"('plus', '<*>', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E427,"('round', '<*>', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E428,"('<*>', 'torus', '<*>', '<*>', '<*>', 'error(', 's)', '(', 'dcr', '<*>', 'detected', 'and', 'corrected', 'over', '<*>', 'seconds')",1049
E429,"('parity', 'error', 'in', 'bank', '<*>', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",94
E430,"('memory', 'and', 'bus', 'summary..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",47
E431,"('external', 'input', 'interrupt', '(', 'unit=', '<*>', 'bit=', '<*>', ':', 'number', 'of', 'corrected', 'SRAM', 'errors', 'has', 'exceeded', 'threshold')",39
E432,"('state', 'register:', 'machine', 'state', 'register:', 'machine', 'state', 'register:', 'machine', 'state', 'register:', 'machine', 'state', 'register:', 'machine', 'state', 're')",5
E433,"('ciod:', 'Error', 'loading', '..', '/homme/build.Linux/preqx', '-n', '<*>', 'invalid', 'or', 'missing', 'program', 'image,', 'No', 'such', 'file', 'or', 'directory')",64
E434,"('Bad', 'cable', 'going', 'into', 'LinkCard', '(', '<*>', 'Jtag', '(', '<*>', 'Port', '(', '<*>', '-', '<*>', 'bad', 'wires')",232
E435,"('BGLMaster', 'has', 'been', 'started:', './BGLMaster', '--consoleip', '<*>', '--consoleport', '<*>', '--configfile', 'bglmaster.init', '--autorestart', 'y', '--db2profile', '/u/bgdb2cli/sqllib/db2profile', '--dbproperties', 'db.properties')",31
E436,"('<*>', 'torus', 'receiver', '<*>', 'input', 'pipe', 'error(', 's)', '(', 'dcr', '<*>', 'detected', 'and', 'corrected', 'over', '<*>', 'seconds')",3512
E437,"('invalid', '(', 'SNAN)', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E438,"('minus', 'zero..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E439,"('reserved..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",68
E440,"('mmcs_db_server', 'has', 'been', 'started:', './mmcs_db_server', '--useDatabase', 'BGL', '--dbproperties', 'db.properties', '--iolog', '/bgl/BlueLight/logs/BGL', '--reconnect-blocks', 'all', '--shutdown-timeout', '<*>', '--shutdown-timeout', '<*>')",18
E441,"('state', 'machine..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '..', '<*>')",47
E442,"('rts:', 'kernel', 'terminated', 'for', 'reason', '<*>', 'bad', 'message', 'header:', '<*>', '<*>', '<*>', 'type=', '<*>', 'cpu=', '<*>', 'index=', '<*>', 'total=', '<*>')",1256
E443,"('Problem', 'communicating', 'with', 'service', 'card,', 'ido', 'chip:', '<*>', 'java.lang.IllegalStateException:', 'IDo', 'is', 'not', 'in', 'functional', 'state', '--', 'currently', 'in', 'state', 'COMMUNICATION_ERROR')",6
E444,"('Expected', '<*>', 'active', 'FanModules,', 'but', 'found', '<*>', '(', 'Found', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', ')', '.')",11
E445,"('rts', 'tree/torus', 'link', 'training', 'failed:', 'wanted:', 'C', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'got:', 'C', '<*>', '<*>', '<*>', '<*>', '<*>')",54
E446,"('rts', 'tree/torus', 'link', 'training', 'failed:', 'wanted:', '<*>', 'C', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'got:', '<*>', 'C', '<*>', '<*>', '<*>')",10
E447,"('critical', 'input', 'interrupt', '(', 'unit=', '<*>', 'bit=', '<*>', ':', 'warning', 'for', '<*>', '<*>', 'wire,', 'suppressing', 'further', 'interrupts', 'of', 'same', 'type')",3546
E448,"('PrepareForService', 'is', 'being', 'done', 'on', 'this', 'card(', 'mLctn(', '<*>', ',', 'mCardSernum(', '<*>', ',', 'mLp(', '<*>', ',', 'mIp(', '<*>', ',', 'mType(', '<*>', ')', 'by', 'root')",5
E449,"('ddr:', 'Unable', 'to', 'steer', 'rank=', '<*>', 'symbol=', '<*>', '-', 'rank', 'is', 'already', 'steering', 'symbol', '<*>', 'Due', 'to', 'multiple', 'symbols', 'being', 'over', 'the', 'correctable', 'e')",22
E450,"('ciod:', 'In', 'packet', 'from', 'node', '<*>', '(', '<*>', ',', 'message', 'code', '<*>', 'is', 'not', '<*>', 'or', '<*>', '(', 'softheader=', '<*>', '<*>', '<*>', '<*>', '')",176
E451,"('rts', 'tree/torus', 'link', 'training', 'failed:', 'wanted:', 'A', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'got:', 'A', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",171
E452,"('rts:', 'bad', 'message', 'header:', 'index', '<*>', 'greater', 'than', 'total', '<*>', '(', 'softheader=', '<*>', '<*>', '<*>', '<*>', 'PSR0=', '<*>', 'PSR1=', '<*>', 'PRXF=', '<*>', 'PIXF=', '<*>')",238
E453,"('<*>', 'total', 'interrupts.', '<*>', 'critical', 'input', 'interrupts.', '<*>', 'microseconds', 'total', 'spent', 'on', 'critical', 'input', 'interrupts,', '<*>', 'microseconds', 'max', 'time', 'in', 'a', 'critical', 'input', 'interrupt.')",135092
E454,"('PrepareForService', 'shutting', 'down', '<*>', 'mLctn(', '<*>', ',', 'mCardSernum(', '<*>', ',', 'mLp(', '<*>', ',', 'mIp(', '<*>', ',', 'mType(', '<*>', ')', 'as', 'part', 'of', 'Service', 'Action', '<*>')",2316
E455,"('PrepareForService', 'is', 'being', 'done', 'on', 'this', 'part', '(', 'mLctn(', '<*>', ',', 'mCardSernum(', '<*>', ',', 'mLp(', '<*>', ',', 'mIp(', '<*>', ',', 'mType(', '<*>', ')', 'by', '<*>')",131
E456,"('rts:', 'bad', 'message', 'header:', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '(', 'softheader=', '<*>', '<*>', '<*>', '<*>', 'PSR0=', '<*>', 'PSR1=', '<*>', 'PRXF=', '<*>', 'PIXF=', '<*>')",1260
E457,"('<*>', 'microseconds', 'spent', 'in', 'the', 'rbs', 'signal', 'handler', 'during', '<*>', 'calls.', '<*>', 'microseconds', 'was', 'the', 'maximum', 'time', 'for', 'a', 'single', 'instance', 'of', 'a', 'correctable', 'ddr.')",135092
E458,"('Node', 'card', 'status:', 'no', 'ALERTs', 'are', 'active.', 'Clock', 'Mode', 'is', 'Low.', 'Clock', 'Select', 'is', 'Midplane.', 'Phy', 'JTAG', 'Reset', 'is', 'asserted.', 'ASIC', 'JTAG', 'Reset', 'is', 'asserted.', 'Temperature', 'Mask', 'is', 'not', 'active.', 'No', 'temperature', 'error.', 'Temperature', 'Limit', 'Error', 'Latch', 'is', 'clear.', 'PGOOD', 'IS', 'NOT', 'ASSERTED.', 'PGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'MPGOOD', 'IS', 'NOT', 'OK.', 'MPGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'The', '<*>', 'volt', 'rail', 'is', 'OK.', 'The', '<*>', 'volt', 'rail', 'is', 'OK.')",16896
E459,"('Node', 'card', 'status:', 'no', 'ALERTs', 'are', 'active.', 'Clock', 'Mode', 'is', 'Low.', 'Clock', 'Select', 'is', 'Midplane.', 'Phy', 'JTAG', 'Reset', 'is', 'asserted.', 'ASIC', 'JTAG', 'Reset', 'is', 'not', 'asserted.', 'Temperature', 'Mask', 'is', 'not', 'active.', 'No', 'temperature', 'error.', 'Temperature', 'Limit', 'Error', 'Latch', 'is', 'clear.', 'PGOOD', 'IS', 'NOT', 'ASSERTED.', 'PGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'MPGOOD', 'is', 'OK.', 'MPGOOD', 'ERROR', 'LATCH', 'IS', 'ACTIVE.', 'The', '<*>', 'volt', 'rail', 'is', 'OK.', 'The', '<*>', 'volt', 'rail', 'is', 'OK.')",1
E460,"('Node', 'card', 'VPD', 'check:', '<*>', 'node', 'in', 'processor', 'card', 'slot', '<*>', 'do', 'not', 'match.', 'VPD', 'ecid', '<*>', 'found', '<*>')",21356
E461,"('Ido', 'chip', 'status', 'changed:', '<*>', 'ip=', '<*>', 'v=', '<*>', 't=', '<*>', 'status=', 'M', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",11904
E462,"('rts:', 'kernel', 'terminated', 'for', 'reason', '<*>', 'bad', 'message', 'header:', 'invalid', 'cpu,', 'type=', '<*>', 'cpu=', '<*>', 'index=', '<*>', 'total=', '<*>')",3334
E463,"('idoproxydb', 'hit', 'ASSERT', 'condition:', 'ASSERT', 'expression=', '<*>', 'Source', 'file=', '<*>', 'Source', 'line=', '<*>', 'Function=', 'int', '<*>', '<*>', '<*>', '')",84250
E464,"('rts', 'tree/torus', 'link', 'training', 'failed:', 'wanted:', 'C', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'got:', 'C', '<*>', '<*>', '<*>', '<*>')",18
E465,"('PrepareForService', 'is', 'being', 'done', 'on', 'this', 'Midplane', '(', 'mLctn(', '<*>', ',', 'mCardSernum(', '<*>', ',', 'iWhichCardsToPwrOff(', '<*>', ')', 'by', 'root')",48
E466,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'is', 'in', 'state', '=', 'COMMUNICATION_ERROR,', 'sequenceNumberIsOk', '=', 'false,', 'ExpectedSequenceNumber', '=', '<*>', 'Reply', 'Sequence', 'Number', '=', '<*>', 'timedOut', '=', 'true,', 'retries', '=', '<*>', 'timeout', '=', '<*>', 'Expected', 'Op', 'Command', '=', '<*>', 'Actual', 'Op', 'Reply', '=', '<*>', 'Expected', 'Sync', 'Command', '=', '<*>', 'Actual', 'Sync', 'Reply', '=', '<*>', '')",532
E467,"('While', 'initializing', 'node', 'card,', 'ido', 'with', 'LP', 'of', '<*>', 'caught', 'java.lang.IllegalStateException:', 'IDo', 'is', 'not', 'in', 'functional', 'state', '--', 'currently', 'in', 'state', 'COMMUNICATION_ERROR')",9
E468,"('rts:', 'kernel', 'terminated', 'for', 'reason', '<*>', 'bad', 'message', 'header:', 'too', 'many', 'packets,', 'type=', '<*>', 'cpu=', '<*>', 'index=', '<*>', 'total=', '<*>', 'max=', '<*>')",6
E469,"('idoproxydb', 'hit', 'ASSERT', 'condition:', 'ASSERT', 'expression=', '!(', 'RecvMsgHdr.ulLen', '>', '<*>', 'Source', 'file=', 'idomarshalerio.cpp', 'Source', 'line=', '<*>', 'Function=', 'virtual', 'int', 'IdoMarshalerIo::RunRecv(', ')', '')",1
E470,"('rts', 'tree/torus', 'link', 'training', 'failed:', 'wanted:', '<*>', 'C', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'got:', '<*>', 'C', '<*>', '<*>', '<*>', '<*>', '<*>')",214
E471,"('rts', 'tree/torus', 'link', 'training', 'failed:', 'wanted:', '<*>', '<*>', '<*>', 'X+', '<*>', '<*>', '<*>', '<*>', '<*>', 'got:', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",8
E472,"('While', 'setting', 'fan', 'speed', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.lang.IllegalStateException:', 'client', 'not', 'in', 'a', 'usable', 'state', 'because', 'java.net.SocketException:', 'Broken', 'pipe')",8
E473,"('ciod:', 'In', 'packet', 'from', 'node', '<*>', '(', '<*>', ',', 'message', 'still', 'ready', 'for', 'node', '<*>', '(', 'softheader=', '<*>', '<*>', '<*>', '<*>', '')",2
E474,"('ddr:', 'Unable', 'to', 'steer', 'rank=', '<*>', 'symbol=', '<*>', '-', 'rank', 'is', 'already', 'steering', 'symbol', '<*>', 'Due', 'to', 'multiple', 'symbols', 'being', 'over', 'the', '<*>')",24
E475,"('rts', 'tree/torus', 'link', 'training', 'failed:', 'wanted:', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'got:', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",46
E476,"('external', 'input', 'interrupt', '(', 'unit=', '<*>', 'bit=', '<*>', ':', 'number', 'of', 'corrected', 'SRAM', 'errors', 'has', 'exceeded', 'threshold,', 'suppressing', 'further', 'interrupts', 'of', 'same', 'type')",57
E477,"('Problem', 'communicating', 'with', '<*>', '<*>', 'iDo', 'machine', 'with', 'LP', 'of', '<*>', 'caught', 'java.lang.IllegalStateException:', 'while', 'executing', '<*>', 'Operation', 'caught', 'java.lang.RuntimeException:', 'Communication', 'error:', '(', 'DirectIDo', 'for', 'com.ibm.ido.DirectIDo', 'object', '<*>', 'with', 'image', 'version', '<*>', 'and', '<*>', 'type', '<*>', 'is', 'in', 'state', '=', 'COMMUNICATION_ERROR,', 'sequenceNumberIsOk', '=', 'false,', 'ExpectedSequenceNumber', '=', '<*>', 'Reply', 'Sequence', 'Number', '=', '<*>', 'timedOut', '=', 'true,', 'retries', '=', '<*>', 'timeout', '=', '<*>', 'Expected', 'Op', 'Command', '=', '<*>', 'Actual', 'Op', 'Reply', '=', '<*>', 'Expected', 'Sync', 'Command', '=', '<*>', 'Actual', 'Sync', 'Reply', '=', '<*>', '')",21
